ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID
g1-f-02_0022,mcpersian,se ta golābi bargardānd va in pesarbačeha xošhāl az inke golābi dastešān rā gerefte šuru kardand hamintor bāzi konan bargaštand raftand samte mazrae,#	0	se	tā	golābi	0	bargardānd	#	va	in	pesarbačeha	#	xošhāl	az	in	ke	golābi	dast	=ešān	=rā	gerefte	%	šuru	kardand	#	0	hamintor	bāzikonan	bargaštand	#	0	raftand	samte	mazrae,#	0	three	piece	pear	0	return.PST.3SG	#	and	this	little.boy.PL	#	NC	NC	NC	NC	NC	NC	NC	NC	NC	%	start	do.PST.3PL	#	0	like.this	playing	return.PST.3PL	#	0	go.PST.3PL	to	farm,"he gave them three pears, they were really happy and went to the farm while playing",en,WORD_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,91800,101663,#	0.h:a	ln_qu	ln_class	np:p	0.h:g	v:pred	#	other	ln_dem	np.h:a	#nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	%	other:lvc	v:pred	#cc:p	0.h:s	other	vother	v:pred	#	0.h:s	v:pred	adp	np:g,,g1-f-02
g1-f-02_0023,mcpersian,az ān taraf nešān dād ke bāqbān az deraxt āmad pāyin,#	az	ān	taraf	0	nešān	dād	#	ke	bāqbān	az	deraxt	āmad	pāyin,#	from	that	side	0	showing	give.PST.3SG	#	that	gardner	from	tree	come.PST.3SG	down,"on the other hand, the gardner came down the tree",en,MORPHEME_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,101663,107276,#	adp	ln_dem	np:other	0:a	other:lvc	v:pred	#cc:p	ke	np.h:s	adp	np:l	v:pred	rv,,g1-f-02
g1-f-02_0024,mcpersian,negāh kard did sabade golābihāyaš yekišān nist,#	0	negāh	kard	#	0	did	#	sabade	golābihā	=yash	yeki	=šān	nist,#	0	look	do.PST.3SG	#	0	see.PST.3SG	#	basket=EZAFE	pear.PL	=POSS.3SG	one	=PRO.3PL	NEG.be.PRS.3SG,"looked around, and found out one of the baskets was not there",en,WORD_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,107276,111076,#	0.h:s	other:lvc	v:pred	#	0.h:a	v:pred	#cc.neg:p	np:dt	rn_lex	=rn_pro.h:poss	indef_other:s	=pro:obl	cop,,g1-f-02
g1-f-02_0025,mcpersian,bad haminjur mānde bud ke did u dāšt bā xodaš fekr mikard ke če etefāqi oftāde,#	bad	haminjur	0	mānde	bud	#	ke	0	did	#	u	dāšt	bā	xod	=aš	fekr	mikard	#	ke	če	etefāqi	oftāde,#	then	like.this	0	surprised	be.PST.3SG	#	that	0	see.PST.3SG	#	PRO.3SG	AUX.PST.3SG	with	self	=POSS.3SG	thought	do.PST.IPFV.3SG	#	that	what	incident.INDF	fall.PST.PTCP,"he was being surprised, while he was wondering what had happend",en,MORPHEME_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,111076,120383,#	other	other	0.h:s	other:pred	cop	#	ke	0.h:a	v:pred	#	pro.h:s_cp	aux	adp	refl.h:obl	=rn_pro.h:poss	other:lvc	v:pred	#cc	ke	other	other:lvc	v:pred,,g1-f-02
g1-f-02_0026,mcpersian,ke did se tā pesarbačeha āmadand samtaš,#	ke	0	did	#	se	tā	pesarbačeha	āmadand	samt	=aš,#	that	0	see.PST.3SG	#	three	piece	little.boy.PL	come.PST.3PL	towards	=POSS.3SG,he saw the boys coming towards him,en,MORPHEME_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,120383,124968,#	ke	0.h:a	v:pred	#cc:p	ln_qu	ln_class	np.h:s	v:pred	adp	=pro.h:g,,g1-f-02
g1-f-02_0027,mcpersian,dārand golābihā rā mindāzand bālā va gāz mizanand va hamin.,#	0	dārand	golābihā	=rā	mindāzand	bālā	#	va	0	0	gāz	mizanand	va	hamin.,#	0	AUX.PRS.3PL	pear.PL	=ACC	throw.PRS.IPFV.3PL	up	#	and	0	0	bite	hit.PRS.IND.3PL	and	this,"while playing and eating the pears, and that's it!",en,MORPHEME_ALIGNED,,g1-f-02_mp3 g1-f-02_wav g1-f-02_eaf g1-f-02_xml g1-f-02_tsv,,124968,130210,#	0.h:a	aux	np:p	=rn_acc	v:pred	rv	#	other	0.h:a	0:p	other:lvc	v:pred	other	other,,g1-f-02
g1-f-05_0001,mcpersian,"Yek zamine xeyli bozorgi bud, mesle yek bāq ke pore deraxte sib bud","#	Yek	zamine	xeyli	bozorgi	bud,	mesle	yek	bāq	#	ke	pore	deraxte	sib	bud",#	one	land=EZAFE	very	big	be.PST.3SG	like	one	garden	#	that	full.of	tree=EZAFE	apple	be.PST.3SG,there was a big farm or a garden full of apple trees,en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,372,6903,#	ln_deti	np:s	rn_lex	rn_lex	v:predex	other	ln_deti	np:s	#rc	ke	other:pred	rn_lex	rn_lex	cop,,g1-f-05
g1-f-05_0002,mcpersian,bad yek āqāyi ke hālā nemidānam sāhebe ān bāq bud yā yek mardome ādi bud rafte bud bālāye ān deraxt,#	bad	yek	āqāyi	#	ke	hālā	0	nemidānam	#	sāhebe	ān	bāq	bud	yā	%	yek	mardome	ādi	bud	#	rafte	bud	bālāye	ān	deraxt,#	then	one	man.INDF	#	that	now	0	NEG.know.PRS.IND.1SG	#	owner=EZAFE	that	garden	be.PST.3SG	or	%	one	people=EZAFE	ordinary	be.PST.3SG	#	go.PST.PTCP	AUX.PST.3SG	top.of	that	tree,"there was a man, whom I don't know whether he was the owner of the garden or some passerby, he went on top of the tree",en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,6903,13187,#	other	ln_deti	np.h:s	#neg	ke	other	0.1:a	v:pred	#rc	np.h:pred	rn_dem	rn_lex	cop	other	%	ln_deti	np.h:pred	rn_lex	cop	#	v:pred	aux	adp	ln_dem	np:l,,g1-f-05
g1-f-05_0003,mcpersian,sibhā rā az ruye deraxt mičid va hame rā rixte bud tuye se tā az in sabadhā,#	0	sibhā	=rā	az	ruye	deraxt	mičid	va	#	0	hame	=rā	rixte	bud	tuye	se	tā	az	in	sabadhā,#	0	apple.PL	=ACC	from	on	tree	pick.PST.IND.3SG	and	#	0	whole	=ACC	pour.PST.PTCP	AUX.PST.3SG	inside	three	piece	from	this	basket.PL,he was picking apples and he put them all in three baskets,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,13187,18279,#	0.h:a	np:p	=rn_acc	adp	adp	np:l	v:pred	other	#	0.h:a	qu_np:p	=rn_acc	v:pred	aux	adp	ln_qu	class_np:g	rn_adp	rn_dem	rn_np:poss,,g1-f-05
g1-f-05_0004,mcpersian,bad harkodām ke az ādamhāye ādi az kenāre ān bāq migozašt masalan yek āqāyi masalan bā gusfand yā bozaš yā gusāleaš az kenāre u ādi gozašt,#	bad	harkodām	ke	az	ādamhāye	ādi	az	kenāre	ān	bāq	migozašt	#	masalan	yek	āqāyi	masalan	bā	gusfand	yā	boz	=aš	yā	gusāle	=aš	az	kenāre	u	ādi	gozašt,#	then	whichever	that	from	people=EZAFE	ordinary	from	side.of	that	garden	pass.PST.IND.3SG	#	for.example	one	man.INDF	for.example	with	sheep	or	goat	=POSS.3SG	or	calf	=POSS.3SG	from	side=EZAFE	PRO.3SG	ordinary	pass.PST.3SG,"there were other people who were passing the man, for example another man with a goat",en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,18279,27304,#	other	indef_other.h:s	ke	rn_adp	rn_np.h:poss	rn_lex	adp	adp	ln_dem	np:l	v:pred	#	other	ln_deti	np.h:s	other	adp	np:obl	other	other	=rn_pro.h:poss	other	other	=rn_pro.h:poss	adp	adp	pro.h:l	other	v:pred,,g1-f-05
g1-f-05_0005,mcpersian,bad yek pesarbačeyi ke bā dočarxe dāšt rad mišod češmaš in sabadhā rā gereft,#	bad	yek	pesarbačeyi	#	ke	bā	dočarxe	dāšt	rad	mišod	%	češm	=aš	in	sabadhā	=rā	gereft,#	then	one	little.boy	#	that	with	bike	AUX.PST.3SG	passing	become.PST.IPFV.3SG	%	eye	=POSS.3SG	this	basket.PL	=ACC	catch.PST.3SG,A little boy on a bike who was passing saw the baskets,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,27304,32161,#	other	ln_deti	np.h:a	#rc	ke	adp	np:obl	aux	other:lvc	v:pred	%	other:lvc	=rn_pro.h:poss	ln_dem	np:p	=rn_acc	v:pred,,g1-f-05
g1-f-05_0006,mcpersian,bad vaqti ke nazdike in sabadhā resid did kasi kenāre in sabadhā nist did ke mardi bālāye deraxt ast,#	bad	vaqti	ke	0	nazdike	in	sabadhā	resid	#	0	did	#	kasi	kenāre	in	sabadhā	nist	#	0	did	#	ke	mardi	bālāye	deraxt	ast,#	then	when	that	0	near	this	basket.PL	arrive.PST.3SG	#	0	see.PST.3SG	#	somebody	beside	this	basket.PL	NEG.be.PRS.3SG	#	0	see.PST.3SG	#	that	man.INDF	top.of	tree	be.PRS.3SG,"when he approached the baskets, he found out that nobody was there and a man was on the tree",en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,32161,38138,#ac	other	other	ke	0.h:s	other	ln_dem	np:l	v:pred	#	0.h:a	v:pred	#cc.neg:p	indef_other.h:s	ln_lex	ln_dem	np:l	v:predex	#	0.h:a	v:pred	#cc:p	ke	np.h:s	adp	np:l	v:predex,,g1-f-05
g1-f-05_0007,mcpersian,dārad sibhā rā mičinad,#	0	dārad	sibhā	=rā	mičinad,#	0	AUX.PRS.3SG	apple.PL	=ACC	pick.PRS.IND.3SG,picking the apples,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,38138,39545,#	0.h:a	aux	np:p	=rn_acc	v:pred,,g1-f-05
g1-f-05_0008,mcpersian,bad yeki az in sabadhā rā bardāšt gozāšt ruye dočarxeaš az kenāre ān āqā rad šod,#	bad	0	yeki	az	in	sabadhā	=rā	bardāšt	#	0	gozāšt	0	ruye	dočarxe	=aš	#	0	az	kenāre	ān	āqā	rad	šod,#	then	0	one	from	this	basket.PL	=ACC	pick.up.PST.3SG	#	0	put.PST.3SG	0	on	bike	=POSS.3SG	#	0	from	side	that	man	passing	become.PST.3SG,so he took one basket and put it on his bike and went away,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,39545,44675,#	other	0.h:a	indef_other:p	rn_adp	rn_dem	rn_np:poss	=rn_acc	v:pred	#	0.h:a	v:pred	0:p	adp	np:l	=rn_pro.h:poss	#	0.h:s	adp	adp	ln_dem	np.h:l	other:lvc	v:pred,,g1-f-05
g1-f-05_0009,mcpersian,bad zamāni ke dāšt rad mišod yekho yeki digar bā dočarxe makuse u dāšt harkat mikard samtaš,#	bad	zamāni	ke	0	dāšt	rad	mišod	#	yekho	yeki	digar	bā	dočarxe	makuse	u	dāšt	harkat	mikard	samt	=aš,#	then	when	that	0	AUX.PST.3SG	passing	become.PST.IPFV.3SG	#	suddenly	one	other	with	bike	opposite	PRO.3SG	AUX.PST.3SG	moving	do.PST.IPFV.3SG	towards	=PRO.3SG,on his way he saw somebody else on a bike coming approaching him in the opposite direction,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,44675,52605,#ac	other	other	ke	0.h:s	aux	other:lvc	v:pred	#	other	indef_other.h:s_cp	rn_lex	adp	np:obl	other	other	aux	other:lvc	v:pred	adp	=pro.h:g,,g1-f-05
g1-f-05_0010,mcpersian,bad inqadr ke bā sorate ziad ān dustaš yā ān pesari ke bā sorate ziad dāšt harkat mikard yekdafe kolāhe ān pesari ke sibhā rā gerefte bud mioftad ruye zamin,#	bad	inqadr	ke	bā	sorate	ziad	ān	dust	=aš	yā	ān	pesari	ke	bā	sorate	ziad	dāšt	harkat	mikard	#	yekdafe	kolāhe	ān	pesari	#	ke	sibhā	=rā	gerefte	bud	%	mioftad	ruye	zamin,#	then	this.much	that	with	speed=EZAFE	high	that	friend	=POSS.3SG	or	that	boy.INDF	that	with	speed=EZAFE	high	AUX.PST.3SG	moving	do.PST.IPFV.3SG	#	suddenly	hat=EZAFE	that	boy.INDF	#	that	apple.PL	=ACC	get.PST.PTCP	AUX.PST.3SG	%	fall.PRS.IND.3SG	on	ground,"because of the speed of the the other bike coming from the other side, the boy's hat just fell down",en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,52605,60731,#	other	other	ke	adp	other	other	ln_dem	np.h:s	=rn_pro.h:poss	other	other	other	ke	adp	np:obl	rn_lex	aux	other:lvc	v:pred	#	other	np:s	ln_dem	np.h:a	#rc	ke	np:p	=rn_acc	v:pred	aux	%	v:pred	adp	np:l,,g1-f-05
g1-f-05_0011,mcpersian,bad pesar ke miravad donbāle kolāhaš az dočarxe mioftad pāyin,#	bad	pesar	#	ke	miravad	donbāle	kolāh	=aš	%	az	dočarxe	mioftad	pāyin,#	then	boy	#	that	go.PRS.IND.3SG	after	hat	=POSS.3SG	%	from	bike	fall.PRS.IND.down	down,"when the boy tried to capture his hat, he himself fell down",en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,60731,65460,#	other	np.h:s	#rc	ke	v:pred	adp	np:g	=rn_pro.h:poss	%	adp	np:l	v:pred	rv,,g1-f-05
g1-f-05_0012,mcpersian,vaqti ke dočarxeaš mixorad zamin az dočarxe mioftad pāyin hameye sibhāye tuye sabadaš mirizad,#	vaqti	ke	dočarxe	=aš	mixorad	zamin	#	0	az	dočarxe	mioftad	pāyin	#	hameye	sibhāye	tuye	sabad	=aš	mirizad,#	when	that	bike	=POSS.3SG	eat.PRS.IND.3SG	ground	#	0	from	bike	fall.PRS.IND.3SG	down	#	whole	apple.PL	inside	basket	=POSS.3SG	spill.PRS.IND.3SG,and the apples spilled out,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,65460,71205,#ac	other	ke	np:s_cp	=rn_pro.h:poss	v:pred	other:lvc	#	0.h:s	adp	np:l	v:pred	rv	#	ln_qu	np:s	rn_adp	rn_lex	=rn_pro.h:poss	v:pred,,g1-f-05
g1-f-05_0013,mcpersian,bad čand tā az pesarbačehayi ke hamseno sale xodaš budand dāštand bāzi mikardand bā rākete tennis,#	bad	čand	tā	az	pesarbačehayi	#	ke	hamsenosale	xod	=aš	budand	%	dāštand	bāzi	mikardand	bā	rākete	tennis,#	then	a.few	piece	from	little.boy.PL	#	that	the.same.age=EZAFE	self	=POSS.3SG	be.PST.3PL	%	AUX.PST.3PL	PLaying	do.PST.IPFV.3PL	with	racquet=EZAFE	tennis,there were also a few boys of the same age who were playing with tennis rackets,en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,71205,78594,#	other	ln_qu	class_np.h:s	rn_adp	rn_np.h:poss	#rc	ke	other:pred	rn_refl.h:poss	=rn_pro.h:poss	cop	%	aux	other:lvc	v:pred	adp	np:obl	rn_lex,,g1-f-05
g1-f-05_0014,mcpersian,bad didand ke in pesar oftād zamin miravad in pesar rā komak mikonand,#	bad	0	didand	#	ke	in	pesar	oftād	zamin	#	0	miravad	in	pesar	=rā	komak	mikonad,#	then	0	see.PST.IND.3PL	#	that	this	boy	fall.PST.3SG	ground	#	0	go.PRS.IND.3SG	this	boy	=ACC	help	do.PRS.IND.3SG,"they saw the little boy fell down, and they went to help him",en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,78594,82377,#	other	0.h:a	v:pred	#cc:p	ke	ln_dem	np.h:s	v:pred	rv	#	0.h:a	aux	ln_dem	np.h:p	=rn_acc	other:lvc	v:pred,,g1-f-05
g1-f-05_0015,mcpersian,bad tamāme sibhā rā bā hamdigar jam mikonand mirizand dāxele sabad,#	0	bad	tamāme	sibhā	=rā	bā	hamdigar	jam	mikonand	#	0	mirizand	0	dāxele	sabad,#	0	then	whole	apple.PL	=ACC	with	each.other	collected	do.PRS.IND.3PL	#	0	pour.PRS.IND.3PL	0	inside	basket,they helped him gather the pears and put them back into the basket,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,82377,86207,#	0.h:a	other	ln_qu	np:p	=rn_acc	adp	indef_other.h:obl	other:lvc	v:pred	#	0.h:a	v:pred	0:p	adp	np:g,,g1-f-05
g1-f-05_0016,mcpersian,bad pesar ke motmaen mišavad sibhā jam šode sabad rā dobāre migozārad ruye dočarxeaš dārad harkat mikonad,#	bad	pesar	#	ke	motmaen	mišavad	#	sibhā	jam	šode	%	sabad	=rā	dobāre	migozārad	ruye	dočarxe	=aš	#	0	dārad	harkat	mikonad,#	then	boy	#	that	certain	become.PRS.IND.3SG	#	apple.PL	collected	become.PST.PTCP	%	basket	=ACC	again	put.PRS.IND.3SG	on	bike	=POSS.3SG	#	0	AUX.PRS.3SG	moving	do.PRS.IND.3SG,"after gathering all the pears, the little boy put the basket on his bike again and he  was about to leave",en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,86207,92160,#	other	np.h:s	#rc	ke	other:lvc	v:pred	#cc	np:s	other:lvc	v:pred	%	np:p	=rn_acc	other	v:pred	adp	np:l	=rn_pro.h:poss	#	0.h:s_cp	aux	other:lvc	v:pred,,g1-f-05
g1-f-05_0017,mcpersian,hamān pesari ke u rā komak karde bud yekho motevajehe kolāhaš mišavad,#	hamān	pesari	#	ke	u	=rā	komak	karde	bud	%	yekho	motevajehe	kolāh	=aš	mišavad,#	the.same	boy.INDF	#	that	PRO.3SG	=ACC	help	do.PST.PTCP	AUX.PST.3SG	%	suddenly	noticed	hat	=POSS.3SG	become.PRS.IND.3SG,a boy who helped the little boy noticed a hat on the ground,en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,92160,95776,#	ln_lex	np.h:a	#rc	ke	pro.h:p	=rn_acc	other:lvc	v:pred	aux	%	other	other:lvc	np:p	=rn_pro.h:poss	v:pred,,g1-f-05
g1-f-05_0018,mcpersian,motevajehe kolāhaš mišavad bad miravad ke in kolāh rā midahad be hamān pesar bad zamāni ke kolāh rā beheš midahad,#	0	motevajehe	kolāh	=aš	mišavad	#	bad	0	miravad	ke	#	0	in	kolāh	=rā	midahad	be	hamān	pesar	#	bad	zamāni	ke	0	kolāh	=rā	be	=heš	midahad,#	0	noticed	hat	=POSS.3SG	become.PRS.IND.3SG	#	then	0	go.PRS.IND.3SG	that	#	0	this	hat	=ACC	give.PRS.IND.3SG	to	the.same	boy	#	then	when	that	0	hat	=ACC	to	=PRO.3SG	give.PRS.IND.3SG,"he noticed the hat and he went to give it back to the boy, and when he returned the hat to him",en,MORPHEME_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,95776,102483,#	0.h:a	other:lvc	np:p	=rn_pro.h:poss	v:pred	#	other	0.h:s	aux	ke	#cc	0.h:a	ln_dem	np:p	=rn_acc	v:pred	adp	ln_lex	np.h:g	#ac	other	other	ke	0.h:a	np:p	=rn_acc	adp	=pro.h:g	v:pred,,g1-f-05
g1-f-05_0019,mcpersian,"az sabade hamān pesar čand tā sib barmidārad, be tedāde dustānaš","#	0	az	sabade	hamān	pesar	čand	tā	sib	barmidārad,	be	tedāde	dustān	=aš",#	0	from	basket=EZAFE	same	boy	a.few	piece	apple	pick.up.PRS.IND.3SG	to	number.of	friend.PL	=POSS.3SG,he took a few pears from the basket for his friends,en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,102483,108400,#	0.h:a	adp	np:l	rn_lex	rn_np.h:poss	ln_qu	ln_class	np:p	v:pred	adp	other	other	=rn_pro.h:poss,,g1-f-05
g1-f-05_0020,mcpersian,bad sibhā rā midahad daste dustānaš bad hamān lahzeyi ke inhā dārand rad mišavand hamān āqāyi ke bālāye deraxt bud miāyad pāyin miravad sabadhāyaš rā mišmorad mibinad yeki az sabadhāyaš kam ast,#	bad	0	sibhā	=rā	midahad	daste	dustān	=aš	#	bad	hamān	lahzeyi	ke	inhā	dārand	rad	mišavand	#	hamān	āqāyi	#	ke	bālāye	deraxt	bud	%	miāyad	pāyin	#	0	miravad	sabadhāy	=aš	=rā	mišmorad	#	0	mibinad	#	yeki	az	sabadhāy	=aš	kam	ast,#	then	0	apple.PL	=ACC	give.PRS.IND.3SG	hand=EZAFE	friend.PL	=POSS.3SG	#	then	same	moment	that	3PL	AUX.PRS.3PL	passing	become.PRS.IND.3PL	#	same	man.INDF	#	that	top.of	tree	be.PST.3SG	%	come.PRS.IND.3SG	down	#	0	go.PRS.IND.3SG	basket.PL	=POSS.3SG	=ACC	count.PRS.IND.3SG	#	0	see.PRS.IND.3SG	#	one	of	basket.PL	=POSS.3SG	less	be.PRS.3SG,"he gave his friends the pears and when they were passing altogether, the man who was on the tree came down and counted his baskets and found out that one of them was gone",en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,108400,118873,#	other	0.h:a	np:p	=rn_acc	v:pred	np:g	rn_np.h:poss	=rn_pro.h:poss	#ac	other	other	other	ke	pro.h:s	aux	other:lvc	v:pred	#	ln_lex	np.h:s	#rc	ke	adp	np:l	cop	%	v:pred	rv	#	0.h:a	aux	np:p	=rn_pro.h:poss	=rn_acc	v:pred	#	0.h:a	v:pred	#cc:p	indef_other:s	rn_adp	rn_np:poss	=rn_pro.h:poss	other:pred	cop,,g1-f-05
g1-f-05_0021,mcpersian,bad hamān moqe pesarbačehā az hamān qesmati ke kenāre in āqā hast rad šodand hamān jur ke dāštand ba rāketešān bāzi mikardand engār ke sibhāyi ke dar dastešān bud tavajohe in āqā rā jalb karde bud,#	bad	hamān	moqe	pesarbačehā	#	az	hamān	qesmati	ke	kenāre	in	āqā	hast	%	rad	šodand	#	hamān	jur	ke	0	dāštand	ba	rāket	=ešān	bāzi	mikardand	#	engār	ke	sibhāyi	ke	#	dar	dast	=ešān	bud	%	tavajohe	in	āqā	=rā	jalb	karde	bud,#	then	same	time	little.boy	#	NC	NC	NC	NC	NC	NC	NC	NC	%	passing	become.PST.3PL	#	same	type	that	0	AUX.PST.3PL	with	racquet	=POSS.3PL	PLaying	do.PST.IPFV.3PL	#	like	that	apple.PL.INDF	that	#	in	hand	=POSS.3PL	be.PST.3SG	%	attention=EZAFE	this	man	=ACC	attracted	do.PST.PTCP	AUX.PST.3SG,at the same time the boys were passing while playing with their racquets and the man notices the apples in their hands,en,WORD_ALIGNED,,g1-f-05_mp3 g1-f-05_wav g1-f-05_eaf g1-f-05_xml g1-f-05_tsv,,118873,130842,#	other	other	other	np.h:s	#nc	nc	nc	nc	nc	nc	nc	nc	nc	%	other:lvc	v:pred	#ac	other	other	ke	0.h:s_cp	aux	adp	np:obl	=rn_pro.h:poss	other:lvc	v:pred	#	other	ke	np:s	ke	#rc	adp	np:l	=rn_pro.h:poss	cop	%	np:p	rn_dem	rn_np.h:poss	=rn_acc	other:lvc	v:pred	aux,,g1-f-05
g1-f-07_0001,mcpersian,Yek āqāyi bud az deraxt rafte bud bālā dāšt sib mikand,#	Yek	āqāyi	bud	#	0	az	deraxt	rafte	bud	bālā	#	0	dāšt	sib	mikand,#	one	man.INDF	be.PST.3SG	#	0	from	tree	go.PST.PTCP	AUX.PST.3SG	up	#	0	AUX.PST.3SG	apple	pick.PST.IPFV.3SG,There was a man on a tree who was picking apples,en,MORPHEME_ALIGNED,,g1-f-07_mp3 g1-f-07_wav g1-f-07_eaf g1-f-07_xml g1-f-07_tsv,,581,6319,#	ln_deti	np.h:s	v:predex	#	0.h:s	adp	np:obl	v:pred	aux	rv	#	0.h:a	aux	np:p	v:pred,,g1-f-07
g1-f-07_0002,mcpersian,"baad sibhāyaš rā čid, āvard rixt tuye sabadaš","#	baad	0	sibhāy	=aš	=rā	čid,	#	0	āvard	0	#	0	rixt	0	tuye	sabad	=aš",#	then	0	apple.PL	=POSS.3SG	=ACC	pick.PST.3SG	#	0	bring.PST.3SG	0	#	0	pour.PST.3SG	0	inside	basket	=POSS.3SG,"After picking the apples, he climbed down to put the apples into the basket",en,MORPHEME_ALIGNED,,g1-f-07_mp3 g1-f-07_wav g1-f-07_eaf g1-f-07_xml g1-f-07_tsv,,6319,9905,#	other	0.h:s	np:p	=rn_pro.h:poss	=rn_acc	v:pred	#	0.h:a	v:pred	0:p	#	0.h:a	v:pred	0:p	adp	np:g	=rn_pro.h:poss,,g1-f-07
g1-f-07_0003,mcpersian,yek rahgozari hamintori bā gusfandaš rad šod,#	yek	rahgozari	hamintori	bā	gusfand	=aš	rad	šod,#	one	passerby	like.this	with	sheep	=POSS.3SG	passing	become.PST.3SG,somebody passed by with his sheep,en,MORPHEME_ALIGNED,,g1-f-07_mp3 g1-f-07_wav g1-f-07_eaf g1-f-07_xml g1-f-07_tsv,,9905,13468,#	ln_deti	np.h:s	other	adp	np:obl	=rn_pro.h:poss	other:lvc	v:pred,,g1-f-07
g1-f-07_0004,mcpersian,"baad yek bačeyi āmad, did u dārad bālāye deraxt sibhā rā mikanad aval xāst yek dāne bardārad baad ke did havāsaš nist sabade sib rā kollan bardāšt","#	baad	yek	bačeyi	āmad,	#	0	did	#	u	dārad	bālāye	deraxt	sibhā	=rā	mikanad	#	aval	0	xāst	yek	dāne	bardārad,	#	baad	ke	0	did	#	0	havās	=aš	nist	#	0	sabade	sib	=rā	kollan	bardāšt",#	then	one	kid	come.PST.3SG	#	0	see.PST.3SG	#	PRO.3SG	AUX.PRS.3SG	top.of	tree	apple.PL	=ACC	pick.PRS.IND.3SG	#	first	0	want.PST.3SG	one	piece	pick.up.PRS.SBJV.3SG	#	then	that	0	see.PST.3SG	#	0	attention	=POSS.3SG	NEG.be.PRS.3SG	#	0	basket=EZAFE	apple	=ACC	completely	pick.up.PST.3SG,"Then a kid just came and saw that the man is on the tree, first he wanted to take one apple but he took the whole basket",en,WORD_ALIGNED,,g1-f-07_mp3 g1-f-07_wav g1-f-07_eaf g1-f-07_xml g1-f-07_tsv,,13468,21974,#	other	ln_deti	np.h:s	v:pred	#	0.h:a	v:pred	#cc:p	pro.h:a	aux	adp	np:l	np:p	=rn_acc	v:pred	#	other	0.h:a	aux	ln_qu	class_np:p	v:pred	#	other	ke	0.h:a	v:pred	#cc.neg:p	0.h:ncs	other:lvc	=rn_pro.h:poss	cop	#	0.h:a	np:p	rn_lex	=rn_acc	other	v:pred,,g1-f-07
